,targetname,datetime_jd,datetime_str,M1,x,k1,y,z,vx,vy,vz,lighttime,range,range_rate
541,Catalina (C/2013 US10),2457059.702586805,A.D. 2015-Feb-06 04:51:43.5000,8.4,3.573647582986372,6.5,-1.566348001212334,-1.171154815769994,-0.01203399084068338,-1.251808311392223e-05,0.0007696501753598751,0.02352842018809256,4.073819670872468,-0.01077293981128912
542,Catalina (C/2013 US10),2457060.702586805,A.D. 2015-Feb-07 04:51:43.5000,8.4,3.56160576169358,6.5,-1.566357085195393,-1.17038259618121,-0.01204966368845129,-5.640756058781521e-06,0.0007747952517823611,0.02346617017479298,4.063041415185745,-0.01078357776407909
543,Catalina (C/2013 US10),2457061.702586805,A.D. 2015-Feb-08 04:51:43.5000,8.4,3.549548231632984,6.5,-1.566359264369724,-1.169605212700826,-0.01206540846583852,1.291635469489926e-06,0.0007799780252008561,0.02340385861416978,4.052252502910282,-0.01079425301895261
544,Catalina (C/2013 US10),2457062.702586805,A.D. 2015-Feb-09 04:51:43.5000,8.4,3.537474920605507,6.5,-1.566354483366004,-1.168822627430999,-0.01208122571258091,8.279702644262482e-06,0.0007851988982358761,0.02334148529026104,4.041452896653432,-0.01080496575705204
545,Catalina (C/2013 US10),2457063.702586805,A.D. 2015-Feb-10 04:51:43.5000,8.4,3.525385755869852,6.5,-1.566342686199286,-1.168034802068459,-0.01209711597340317,1.532406557213435e-05,0.0007904582791458786,0.02327904998605833,4.03064255884135,-0.01081571615964133
546,Catalina (C/2013 US10),2457064.702586805,A.D. 2015-Feb-11 04:51:43.5000,8.4,3.513280664137456,6.5,-1.566323816259967,-1.167241697898813,-0.01211307979813331,2.242535348761876e-05,0.0007957565819338201,0.02321655248350587,4.019821451718846,-0.01082650440814802
547,Catalina (C/2013 US10),2457065.702586805,A.D. 2015-Feb-12 04:51:43.5000,8.4,3.501159571567327,6.5,-1.566297816304571,-1.166443275790747,-0.01212911774181471,2.958420493885811e-05,0.0008010942264544697,0.02315399256349947,4.008989537349209,-0.01083733068419644
548,Catalina (C/2013 US10),2457066.702586805,A.D. 2015-Feb-13 04:51:43.5000,8.4,3.489022403760781,6.5,-1.566264628446338,-1.165639496190122,-0.01214523036481482,3.680126796696533e-05,0.0008064716385226392,0.02309137000588537,3.998146777613994,-0.01084819516963213
549,Catalina (C/2013 US10),2457067.702586805,A.D. 2015-Feb-14 04:51:43.5000,8.4,3.476869085756054,6.5,-1.566224194145651,-1.16483031911396,-0.01216141823292974,4.407720028133942e-05,0.0008118892500224989,0.02302868458945884,3.987293134212791,-0.01085909804653767
550,Catalina (C/2013 US10),2457068.702586805,A.D. 2015-Feb-15 04:51:43.5000,8.4,3.464699542022836,6.5,-1.566176454200274,-1.164015704144315,-0.01217768191748462,5.141266943304975e-05,0.0008173474990181903,0.02296593609196286,3.976428568662988,-0.01087003949724061
551,Catalina (C/2013 US10),2457069.702586805,A.D. 2015-Feb-16 04:51:43.5000,8.4,3.452513696456684,6.5,-1.56612134873543,-1.163195610422044,-0.01219402199543006,5.880835298787085e-05,0.0008228468298659206,0.02290312429008664,3.965553042299522,-0.01088101970431423
552,Catalina (C/2013 US10),2457070.702586805,A.D. 2015-Feb-17 04:51:43.5000,8.4,3.440311472373355,6.5,-1.566058817193695,-1.162369996640451,-0.01221043904943481,6.62649387003193e-05,0.0008283876933277284,0.02284024895946423,3.954666516274634,-0.01089203885057185
553,Catalina (C/2013 US10),2457071.702586805,A.D. 2015-Feb-18 04:51:43.5000,8.4,3.428092792503036,6.5,-1.565988798324721,-1.16153882103883,-0.01222693366797522,7.378312468973672e-05,0.0008339705466871014,0.0227773098746732,3.943768951557639,-0.01090309711905538
554,Catalina (C/2013 US10),2457072.702586805,A.D. 2015-Feb-19 04:51:43.5000,8.4,3.415857578984502,6.5,-1.565911230174788,-1.160702041395879,-0.01224350644542199,8.13636196192045e-05,0.0008395958538665907,0.02271430680923331,3.9328603089347,-0.01091419469301899
555,Catalina (C/2013 US10),2457073.702586805,A.D. 2015-Feb-20 04:51:43.5000,8.4,3.403605753359173,6.5,-1.565826050076161,-1.159859615023006,-0.01226015798212448,8.900714287795012e-05,0.0008452640855475836,0.0226512395356054,3.921940549008628,-0.0109253317559083
556,Catalina (C/2013 US10),2457074.702586805,A.D. 2015-Feb-21 04:51:43.5000,8.4,3.391337236565099,6.5,-1.565733194636278,-1.159011498757507,-0.01227688888449332,9.671442476768664e-05,0.0008509757192923526,0.02258810782519028,3.911009632198705,-0.01093650849133562
557,Catalina (C/2013 US10),2457075.702586805,A.D. 2015-Feb-22 04:51:43.5000,8.4,3.37905194893085,6.5,-1.565632599726739,-1.158157648955623,-0.01229369976508144,0.0001044862066932789,0.0008567312396685105,0.02252491144832792,3.900067518740528,-0.0109477250830518
558,Catalina (C/2013 US10),2457076.702586805,A.D. 2015-Feb-23 04:51:43.5000,8.4,3.366749810169341,6.5,-1.565524200472106,-1.157298021485474,-0.01231059124266411,0.0001123232413579993,0.0008625311383759778,0.02246165017429669,3.889114168685887,-0.01095898171491495
559,Catalina (C/2013 US10),2457077.702586805,A.D. 2015-Feb-24 04:51:43.5000,8.4,3.35443073937157,6.5,-1.565407931238506,-1.156432571719856,-0.01232756394231803,0.0001202262929636026,0.000868375914376565,0.02239832377131287,3.878149541902673,-0.01097027857085625
560,Catalina (C/2013 US10),2457078.702586805,A.D. 2015-Feb-25 04:51:43.5000,8.4,3.342094655000268,6.5,-1.565283725622029,-1.155561254528921,-0.01234461849550011,0.0001281961374153866,0.0008742660740262767,0.02233493200653032,3.867173598074825,-0.01098161583484323
561,Catalina (C/2013 US10),2457079.702586805,A.D. 2015-Feb-26 04:51:43.5000,8.4,3.329741474883493,6.5,-1.565151516436922,-1.15468402427271,-0.0123617555401258,0.0001362335625323695,0.0008802021312104104,0.02227147464604036,3.856186296702315,-0.01099299369084053
562,Catalina (C/2013 US10),2457080.702586805,A.D. 2015-Feb-27 04:51:43.5000,8.4,3.317371116208125,6.5,-1.565011235703564,-1.153800834793558,-0.01237897572064731,0.0001443393682627587,0.0008861846074815588,0.02220795145487196,3.845187597101167,-0.01100441232276833
563,Catalina (C/2013 US10),2457081.702586805,A.D. 2015-Feb-28 04:51:43.5000,8.4,3.304983495513286,6.5,-1.564862814636232,-1.152911639408353,-0.01239627968813206,0.0001525143669046734,0.0008922140322005948,0.02214436219699206,3.834177458403524,-0.01101587191445856
564,Catalina (C/2013 US10),2457082.702586805,A.D. 2015-Mar-01 04:51:43.5000,8.4,3.292578528683694,6.5,-1.564706183630635,-1.15201639090066,-0.01241366810034112,0.0001607593833324154,0.0008982909426807211,0.02208070663530624,3.823155839557761,-0.01102737264960883
565,Catalina (C/2013 US10),2457083.702586805,A.D. 2015-Mar-02 04:51:43.5000,8.4,3.280156130942927,6.5,-1.564541272251223,-1.151115041512692,-0.01243114162180804,0.0001690752552282066,0.0009044158843346655,0.02201698453165967,3.812122699328645,-0.01103891471173424
566,Catalina (C/2013 US10),2457084.702586805,A.D. 2015-Mar-03 04:51:43.5000,8.4,3.267716216846607,6.5,-1.564368009218261,-1.150207542937138,-0.01244870092391805,0.0001774628333196262,0.000910589410825144,0.02195319564683823,3.801077996297537,-0.01105049828411694
567,Catalina (C/2013 US10),2457085.702586805,A.D. 2015-Mar-04 04:51:43.5000,8.4,3.255258700275515,6.5,-1.564186322394663,-1.149293846308836,-0.01246634668498779,0.0001859229816226261,0.000916812084218602,0.02188933974057006,3.790021688862656,-0.01106212354975355
568,Catalina (C/2013 US10),2457086.702586805,A.D. 2015-Mar-05 04:51:43.5000,8.4,3.242783494428615,6.5,-1.56399613877258,-1.148373902196288,-0.01248407959034542,0.0001944565776904834,0.0009230844751424019,0.0218254165715274,3.778953735239389,-0.01107379069130024
569,Catalina (C/2013 US10),2457087.702586805,A.D. 2015-Mar-06 04:51:43.5000,8.4,3.230290511816002,6.5,-1.563797384459735,-1.147447660593023,-0.01250190033241143,0.0002030645128686388,0.0009294071629454943,0.0217614258973286,3.767874093460661,-0.01108549989101562
570,Catalina (C/2013 US10),2457088.702586805,A.D. 2015-Mar-07 04:51:43.5000,8.4,3.217779664251772,6.5,-1.563589984665499,-1.146515070908793,-0.01251980961077989,0.0002117476925554723,0.0009357807358626718,0.02169736747454071,3.756782721377361,-0.01109725133070111
571,Catalina (C/2013 US10),2457089.702586805,A.D. 2015-Mar-08 04:51:43.5000,8.4,3.205250862846806,6.5,-1.56337386368671,-1.145576081960599,-0.01253780813230053,0.0002205070364693335,0.0009422057911825187,0.02163324105868226,3.745679576658835,-0.01110904519163909
572,Catalina (C/2013 US10),2457090.702586805,A.D. 2015-Mar-09 04:51:43.5000,8.4,3.192704018001473,6.5,-1.563148944893213,-1.14463064196356,-0.01255589661116119,0.0002293434789215251,0.000948682935419096,0.02156904640422641,3.734564616793426,-0.01112088165452826
573,Catalina (C/2013 US10),2457091.702586805,A.D. 2015-Mar-10 04:51:43.5000,8.4,3.18013903939825,6.5,-1.562915150713128,-1.14367869852159,-0.01257407576897115,0.0002382579690958284,0.0009552127844875201,0.02150478326460454,3.723437799089103,-0.0111327608994165
574,Catalina (C/2013 US10),2457092.702586805,A.D. 2015-Mar-11 04:51:43.5000,8.4,3.16755583599426,6.5,-1.562672402617838,-1.142720198617917,-0.01259234633484488,0.0002472514713345298,0.0009617959638834983,0.02144045139221021,3.712299080674141,-0.01114468310563106
575,Catalina (C/2013 US10),2457093.702586805,A.D. 2015-Mar-12 04:51:43.5000,8.4,3.154954316013723,6.5,-1.562420621106682,-1.141755088605405,-0.01261070904548658,0.0002563249654306721,0.0009684331088669034,0.02137605053840354,3.701148418497878,-0.01115664845170568
576,Catalina (C/2013 US10),2457094.702586805,A.D. 2015-Mar-13 04:51:43.5000,8.4,3.142334386940324,6.5,-1.562159725691355,-1.140783314196697,-0.01262916464527509,0.0002654794469272814,0.0009751248646495163,0.02131158045351598,3.689985769331545,-0.01116865711530474
577,Catalina (C/2013 US10),2457095.702586805,A.D. 2015-Mar-14 04:51:43.5000,8.4,3.129695955509498,6.5,-1.56188963488001,-1.139804820454169,-0.01264771388634961,0.0002747159274232807,0.0009818718865870473,0.02124704088685559,3.678811089769177,-0.01118070927314446
578,Catalina (C/2013 US10),2457096.702586805,A.D. 2015-Mar-15 04:51:43.5000,8.4,3.117038927700622,6.5,-1.561610266161038,-1.138819551779689,-0.01266635752869581,0.0002840354348862865,0.0009886748403754955,0.02118243158671273,3.667624336228601,-0.01119280510091048
579,Catalina (C/2013 US10),2457097.702586805,A.D. 2015-Mar-16 04:51:43.5000,8.4,3.104363208729132,6.5,-1.561321535986552,-1.137827451904175,-0.01268509634023222,0.0002934390139724434,0.0009955344022519847,0.02111775230036626,3.65642546495251,-0.01120494477317199
580,Catalina (C/2013 US10),2457098.702586805,A.D. 2015-Mar-17 04:51:43.5000,8.4,3.091668703038538,6.5,-1.561023359755521,-1.13682846387695,-0.01270393109689729,0.0003029277263534338,0.001002451259200191,0.02105300277409027,3.645214432009623,-0.01121712846329224
581,Catalina (C/2013 US10),2457099.702586805,A.D. 2015-Mar-18 04:51:43.5000,8.4,3.07895531429237,6.5,-1.560715651796603,-1.135822530054895,-0.01272286258273637,0.0003125026510508025,0.001009426109160438,0.02098818275316128,3.633991193295937,-0.01122935634333484
582,Catalina (C/2013 US10),2457100.702586805,A.D. 2015-Mar-19 04:51:43.5000,8.4,3.066222945366019,6.5,-1.560398325350611,-1.134809592091381,-0.01274189158998923,0.0003221648847776122,0.001016459661244613,0.02092329198186604,3.622755704536074,-0.01124162858396622
583,Catalina (C/2013 US10),2457101.702586805,A.D. 2015-Mar-20 04:51:43.5000,8.4,3.053471498338506,6.5,-1.560071292552657,-1.133789590924992,-0.01276101891917722,0.000331915542287715,0.001023552635955974,0.0208583302035099,3.611507921284734,-0.01125394535435315
584,Catalina (C/2013 US10),2457102.702586805,A.D. 2015-Mar-21 04:51:43.5000,8.4,3.040700874484151,6.5,-1.559734464413932,-1.132762466768019,-0.01278024537919028,0.0003417557567327091,0.001030705765413986,0.02079329716042577,3.600247798928244,-0.01126630682205566
585,Catalina (C/2013 US10),2457103.702586805,A.D. 2015-Mar-22 04:51:43.5000,8.4,3.027910974264164,6.5,-1.559387750803122,-1.131728159094727,-0.01279957178737368,0.0003516866800266796,0.001037919793584294,0.02072819259398371,3.588975292686218,-0.01127871315291475
586,Catalina (C/2013 US10),2457104.702586805,A.D. 2015-Mar-23 04:51:43.5000,8.4,3.015101697318148,6.5,-1.559031060427463,-1.1306866066294,-0.01281899896961384,0.0003617094832191384,0.001045195476513958,0.02066301624460122,3.577690357613339,-0.01129116451093443
587,Catalina (C/2013 US10),2457105.702586805,A.D. 2015-Mar-24 04:51:43.5000,8.4,3.00227294245551,6.5,-1.558664300813416,-1.12963774733413,-0.01283852776042326,0.0003718253568759321,0.001052533582572037,0.0205977678517542,3.566392948601257,-0.0113036610581578
588,Catalina (C/2013 US10),2457106.702586805,A.D. 2015-Mar-25 04:51:43.5000,8.4,2.989424607646802,6.5,-1.558287378286958,-1.128581518396377,-0.01285815900302387,0.0003820355114688575,0.001059934892695674,0.02053244715398863,3.555083020380614,-0.01131620295453658
589,Catalina (C/2013 US10),2457107.702586805,A.D. 2015-Mar-26 04:51:43.5000,8.4,2.97655659001496,6.5,-1.557900197953471,-1.127517856216276,-0.01287789354942843,0.0003923411777740783,0.00106740020064178,0.02046705388893307,3.543760527523199,-0.01132879035779358
590,Catalina (C/2013 US10),2457108.702586805,A.D. 2015-Mar-27 04:51:43.5000,8.4,2.963668785826482,6.5,-1.557502663677244,-1.126446696393689,-0.01289773226051943,0.0004027436072795813,0.001074930313244435,0.02040158779331191,3.532425424444255,-0.01134142342327755
591,Catalina (C/2013 US10),2457109.702586805,A.D. 2015-Mar-28 04:51:43.5000,8.4,2.950761090482517,6.5,-1.557094678060546,-1.125367973714995,-0.01291767600612488,0.0004132440726026631,0.001082526050678185,0.02033604860295955,3.521077665404931,-0.01135410230380997
592,Catalina (C/2013 US10),2457110.702586805,A.D. 2015-Mar-29 04:51:43.5000,8.4,2.93783339850988,6.5,-1.556676142422286,-1.124281622139615,-0.0129377256650899,0.0004238438679174899,0.001090188246727262,0.02027043605283547,3.509717204514877,-0.01136682714952274
593,Catalina (C/2013 US10),2457111.702586805,A.D. 2015-Mar-30 04:51:43.5000,8.4,2.924885603552009,6.5,-1.556246956776239,-1.12318757478627,-0.01295788212534377,0.000434544309394298,0.001097917749061027,0.02020474987704023,3.498343995735034,-0.0113795981076868
594,Catalina (C/2013 US10),2457112.702586805,A.D. 2015-Mar-31 04:51:43.5000,8.4,2.91191759835984,6.5,-1.555807019808825,-1.122085763918947,-0.01297814628396127,0.0004453467356510868,0.001105715419515705,0.0201389898088325,3.486957992880574,-0.01139241532253092
595,Catalina (C/2013 US10),2457113.702586805,A.D. 2015-Apr-01 04:51:43.5000,8.4,2.898929274782642,6.5,-1.555356228856427,-1.120976120932598,-0.01299851904721718,0.0004562525082192805,0.001113582134382654,0.02007315558064723,3.475559149624042,-0.01140527893505018
596,Catalina (C/2013 US10),2457114.702586805,A.D. 2015-Apr-02 04:51:43.5000,8.4,2.885920523758788,6.5,-1.554894479882239,-1.119858576338531,-0.01301900133063404,0.0004672630120255938,0.001121518784703468,0.02000724692411483,3.464147419498688,-0.01141818908280483
597,Catalina (C/2013 US10),2457115.702586805,A.D. 2015-Apr-03 04:51:43.5000,8.4,2.872891235306487,6.5,-1.554421667452627,-1.118733059749512,-0.01303959405902087,0.0004783796558926876,0.001129526276572134,0.01994126357008169,3.452722755902006,-0.01143114589970887
598,Catalina (C/2013 US10),2457116.702586805,A.D. 2015-Apr-04 04:51:43.5000,8.4,2.859841298514484,6.5,-1.553937684712964,-1.117599499864559,-0.01306029816650514,0.0004896038730607314,0.001137605531444821,0.01987520524863183,3.441285112099492,-0.01144414951581093
599,Catalina (C/2013 US10),2457117.702586805,A.D. 2015-Apr-05 04:51:43.5000,8.4,2.846770601532725,6.5,-1.553442423362953,-1.11645782445342,-0.01308111459655556,0.0005009371217356368,0.00114575748645766,0.01980907168910984,3.429834441228618,-0.01145720005706796
600,Catalina (C/2013 US10),2457118.702586805,A.D. 2015-Apr-06 04:51:43.5000,8.4,2.833679031563012,6.5,-1.552935773631365,-1.115307960340731,-0.0131020443019993,0.0005123808856662426,0.001153983094753327,0.01974286262014526,3.418370696303041,-0.01147029764511594
601,Catalina (C/2013 US10),2457119.702586805,A.D. 2015-Apr-07 04:51:43.5000,8.4,2.820566474849634,6.5,-1.552417624250199,-1.114149833389843,-0.01312308824503582,0.000523936674754854,0.001162283325817099,0.01967657776967811,3.40689383021704,-0.01148344239704129
602,Catalina (C/2013 US10),2457120.702586805,A.D. 2015-Apr-08 04:51:43.5000,8.4,2.807432816669986,6.5,-1.551887862428206,-1.112983368486306,-0.01314424739725202,0.0005356060257086924,0.001170659165823696,0.01961021686498588,3.395403795750173,-0.01149663442516075
603,Catalina (C/2013 US10),2457121.702586805,A.D. 2015-Apr-09 04:51:43.5000,8.4,2.794277941325177,6.5,-1.55134637382374,-1.111808489521001,-0.01316552273964209,0.0005473905027305971,0.00117911161799528,0.01954377963271161,3.383900545572152,-0.01150987383681165
604,Catalina (C/2013 US10),2457122.702586805,A.D. 2015-Apr-10 04:51:43.5000,8.4,2.781101732130602,6.5,-1.550793042516899,-1.110625119372911,-0.0131869152626493,0.0005592916982585806,0.00118764170297317,0.01947726579889328,3.372384032247921,-0.01152316073417178
605,Catalina (C/2013 US10),2457123.702586805,A.D. 2015-Apr-11 04:51:43.5000,8.4,2.76790407140646,6.5,-1.550227750980901,-1.109433179891506,-0.01320842596623256,0.0005713112337468416,0.001196250459203198,0.01941067508899397,3.360854208242889,-0.01153649521410772
606,Catalina (C/2013 US10),2457124.702586805,A.D. 2015-Apr-12 04:51:43.5000,8.4,2.754684840468193,6.5,-1.549650380052662,-1.108232591878744,-0.01323005585997043,0.0005834507604874417,0.001204938943336014,0.01934400722793297,3.349311025928305,-0.01154987736806152
607,Catalina (C/2013 US10),2457125.702586805,A.D. 2015-Apr-13 04:51:43.5000,8.4,2.741443919616792,6.5,-1.549060808902532,-1.107023275070654,-0.01325180596322362,0.0005957119604625763,0.001213708230643691,0.01927726194011724,3.337754437586714,-0.01156330728198836
608,Catalina (C/2013 US10),2457126.702586805,A.D. 2015-Apr-14 04:51:43.5000,8.4,2.7281811881289,6.5,-1.548458915003173,-1.105805148118506,-0.01327367730535751,0.0006080965472105609,0.001222559415451647,0.01921043894947322,3.32618439541746,-0.01157678503633743
609,Catalina (C/2013 US10),2457127.702586805,A.D. 2015-Apr-15 04:51:43.5000,8.4,2.714896524246681,6.5,-1.547844574097571,-1.104578128569531,-0.0132956709260334,0.0006206062666846426,0.001231493611585252,0.01914353797947855,3.314600851542183,-0.01159031070607198
610,Catalina (C/2013 US10),2457128.702586805,A.D. 2015-Apr-16 04:51:43.5000,8.4,2.701589805167337,6.5,-1.547217660166208,-1.103342132847193,-0.01331778787556515,0.000633242898079382,0.001240511952828987,0.0190765587531937,3.303003758010287,-0.01160388436071184
