,targetname,datetime_jd,datetime_str,x,y,z,vx,vy,vz,lighttime,range,range_rate
412,Earth (399),2456930.702586805,A.D. 2014-Sep-30 04:51:43.5000,0.9945959642345404,0.1178923158532896,-8.798015478490749e-06,-0.002311158006251086,0.01702151510419895,-8.830153306967491e-07,0.005784520345669049,1.001558650447537,-0.0002915082235680072
413,Earth (399),2456931.702586805,A.D. 2014-Oct-01 04:51:43.5000,0.9921382754391732,0.1348947922024389,-9.610763918421775e-06,-0.002604075775870096,0.01698258329834847,-7.392391377349587e-07,0.005782834059715975,1.001266679085608,-0.0002923708571387273
414,Earth (399),2456932.702586805,A.D. 2014-Oct-02 04:51:43.5000,0.9893881198351593,0.1518557900294533,-1.02712307147645e-05,-0.002896072806654753,0.01693857475427393,-5.797375189991536e-07,0.005781143928817718,1.000974041992059,-0.0002928341390958533
415,Earth (399),2456933.702586805,A.D. 2014-Oct-03 04:51:43.5000,0.986346470661666,0.1687702850810493,-1.076785724753812e-05,-0.003187048289735753,0.01688959667329316,-4.131467582435679e-07,0.005779452341515528,1.000681152729984,-0.0002928722917437662
416,Earth (399),2456934.702586805,A.D. 2014-Oct-04 04:51:43.5000,0.9830143882008204,0.1856333659380986,-1.109857180713404e-05,-0.003476930109284945,0.0168357663139343,-2.4973322165773e-07,0.005777761783005911,1.000388441597822,-0.0002924787415115094
417,Earth (399),2456935.702586805,A.D. 2014-Oct-05 04:51:43.5000,0.9793929878943763,0.202440239683424,-1.127213026995558e-05,-0.003765680823496014,0.01677720144416274,-1.007350050310588e-07,0.005776074705099212,1.000096333113374,-0.0002916726127405553
418,Earth (399),2456936.702586805,A.D. 2014-Oct-06 04:51:43.5000,0.9754834042450427,0.2191862258105659,-1.130855102722685e-05,-0.004053299537346451,0.01671400655433714,2.279261042229642e-08,0.005774393363646766,0.9998052178651906,-0.000290503001349876
419,Earth (399),2456937.702586805,A.D. 2014-Oct-07 04:51:43.5000,0.9712867562786169,0.2358667351502098,-1.123818651137634e-05,-0.004339816475869731,0.01664625733282964,1.115052682590874e-07,0.00577271964515536,0.999515422491796,-0.000289047965523245
420,Earth (399),2456938.702586805,A.D. 2014-Oct-08 04:51:43.5000,0.9668041226805474,0.2524772344040533,-1.10992370243593e-05,-0.004625279184346495,0.01657398834810437,1.592704931135609e-07,0.005771054919626964,0.9992271842016786,-0.0002874063567411251
421,Earth (399),2456939.702586805,A.D. 2014-Oct-09 04:51:43.5000,0.9620365338890685,0.2690132022013452,-1.09340044740424e-05,-0.004909733239912033,0.01649718911002465,1.641007298869565e-07,0.005769399959176626,0.9989406366824142,-0.0002856837232871859
422,Earth (399),2456940.702586805,A.D. 2014-Oct-10 04:51:43.5000,0.9569849837156205,0.2854700864621422,-1.078466554781177e-05,-0.00519320362719836,0.01641581056783267,1.281515287477486e-07,0.005767754944944594,0.9986558112974652,-0.0002839767461770498
423,Earth (399),2456941.702586805,A.D. 2014-Oct-11 04:51:43.5000,0.9516504566365799,0.3018432725305613,-1.068951075937609e-05,-0.005475682801236734,0.01632977935327148,5.683789073460041e-08,0.005766119555086371,0.9983726523211837,-0.0002823614994388179
424,Earth (399),2456942.702586805,A.D. 2014-Oct-12 04:51:43.5000,0.9460339624532749,0.3181280670817642,-1.068034009974853e-05,-0.005757127921308225,0.01623901407229093,-4.250759459513259e-08,0.005764493101336617,0.998091040584121,-0.0002808885860713233
425,Earth (399),2456943.702586805,A.D. 2014-Oct-13 04:51:43.5000,0.9401365697074119,0.334319697078121,-1.07812136528696e-05,-0.006037465560017012,0.0161434384449185,-1.619278341848941e-07,0.00576287467400502,0.9978108185782816,-0.0002795847706565251
426,Earth (399),2456944.702586805,A.D. 2014-Oct-14 04:51:43.5000,0.9339594322369085,0.3504133191558084,-1.100832345029627e-05,-0.006316600034343841,0.01604298888595711,-2.937577214262605e-07,0.005761263264878485,0.99753181173698,-0.000278458481758068
427,Earth (399),2456945.702586805,A.D. 2014-Oct-15 04:51:43.5000,0.9275038071310993,0.3664040338743472,-1.137055213819208e-05,-0.006594421792883805,0.01593761687122303,-4.310859675684907e-07,0.005759657854334044,0.9972538435179715,-0.0002775062775292028
428,Earth (399),2456946.702586805,A.D. 2014-Oct-16 04:51:43.5000,0.9207710651978148,0.3822869004332323,-1.187030000344505e-05,-0.006870813796787819,0.01582728783785551,-5.678527750233585e-07,0.005758057463341582,0.9969767444074462,-0.0002767183120897894
429,Earth (399),2456947.702586805,A.D. 2014-Oct-17 04:51:43.5000,0.9137626963534008,0.3980569493584982,-1.250428873882658e-05,-0.007145655282736146,0.01571197850866993,-6.98730265353661e-07,0.00575646117901378,0.9967003563438656,-0.0002760819681952697
430,Earth (399),2456948.702586805,A.D. 2014-Oct-18 04:51:43.5000,0.9064803124706174,0.4137091923441006,-1.326419383162481e-05,-0.007418823169598908,0.01559167406758354,-8.189185365810656e-07,0.005754868164751197,0.9964245344745257,-0.0002755835879054776
431,Earth (399),2456949.702586805,A.D. 2014-Oct-19 04:51:43.5000,0.8989256497472818,0.4292386295836756,-1.413707251450071e-05,-0.007690191724240709,0.01546636607460938,-9.239537773515697e-07,0.00575327766523291,0.9961491480196635,-0.0002752085883649756
432,Earth (399),2456950.702586805,A.D. 2014-Oct-20 04:51:43.5000,0.8911005719897449,0.4446402556029731,-1.510563351837004e-05,-0.007959631182840043,0.01533605160833228,-1.00959219413875e-06,0.005751689014456872,0.9958740816645989,-0.0002749403590047487
433,Earth (399),2456951.702586805,A.D. 2014-Oct-21 04:51:43.5000,0.8830070755055124,0.4599090649494773,-1.614844628509448e-05,-0.00822700602839394,0.01520073385601631,-1.071810114506888e-06,0.005750101652647478,0.9955992384871899,-0.0002747583677741842
434,Earth (399),2456952.702586805,A.D. 2014-Oct-22 04:51:43.5000,0.8746472955955522,0.475040059204436,-1.724021794884946e-05,-0.008492173632478815,0.01506042414803336,-1.10694119312964e-06,0.005748515155258705,0.9953245449795722,-0.0002746359514036401
435,Earth (399),2456953.702586805,A.D. 2014-Oct-23 04:51:43.5000,0.8660235139304145,0.4900282566546504,-1.835227632332489e-05,-0.008754983956758772,0.01491514517452151,-1.111948528065662e-06,0.005746929274347517,0.9950499582117397,-0.0002745383388578799
436,Earth (399),2456954.702586805,A.D. 2014-Oct-24 04:51:43.5000,0.8571381654440777,0.5048687055476905,-1.94533802772767e-05,-0.009015280894243869,0.01476493481458089,-1.084799044198545e-06,0.005745343989259834,0.9947754746075489,-0.000274421500315373
437,Earth (399),2456955.702586805,A.D. 2014-Oct-25 04:51:43.5000,0.8479938429303202,0.519556501137783,-2.051092945761901e-05,-0.009272905535812996,0.01460984973108782,-1.024874390425864e-06,0.005743759560296164,0.9945011392366355,-0.0002742323364248206
438,Earth (399),2456956.702586805,A.D. 2014-Oct-26 04:51:43.5000,0.8385932974619699,0.5340868058112304,-2.149256670180251e-05,-0.009527701185515287,0.01444996778330428,-9.33329961001762e-07,0.005742176576702677,0.9942270541238118,-0.0002739104671756841
439,Earth (399),2456957.702586805,A.D. 2014-Oct-27 04:51:43.5000,0.8289394331793004,0.5484548707028329,-2.236807682605663e-05,-0.009779519463816836,0.01428538850291765,-8.133161679294839e-07,0.005740595989922327,0.9939533840063185,-0.0002733914919703927
440,Earth (399),2456958.702586805,A.D. 2014-Oct-28 04:51:43.5000,0.8190352958212429,0.5626560566742257,-2.311141338935971e-05,-0.01002822655615549,0.01411623133813059,-6.700079508302287e-07,0.005739019124881078,0.9936803582879747,-0.0002726112340103574
441,Earth (399),2456959.702586805,A.D. 2014-Oct-29 04:51:43.5000,0.8088840553107544,0.5766858524935122,-2.370265432929966e-05,-0.01027370873501316,0.01394263188282724,-5.104356146788969e-07,0.005737447665438497,0.993408268520026,-0.0002715103424805043
442,Earth (399),2456960.702586805,A.D. 2014-Oct-30 04:51:43.5000,0.7984889834139335,0.5905398884448947,-2.412970049847008e-05,-0.01051587663982155,0.01376473659649881,-3.431461448421028e-07,0.005735883613441125,0.9931374613114582,-0.0002700387769418341
443,Earth (399),2456961.702586805,A.D. 2014-Oct-31 04:51:43.5000,0.7878534278120347,0.6042139440959203,-2.438956563165684e-05,-0.01075466816467567,0.01358269644980309,-1.777290491837933e-07,0.005734329222681456,0.9928683268943429,-0.0002681600103264314
444,Earth (399),2456962.702586805,A.D. 2014-Nov-01 04:51:43.5000,0.7769807840061451,0.6177039492435764,-2.448913012112292e-05,-0.01099004987638001,0.01339665963606708,-2.421733060703498e-08,0.005732786909301556,0.9926012836107116,-0.0002658549904275217
445,Earth (399),2456963.702586805,A.D. 2014-Nov-02 04:51:43.5000,0.7658744666832212,0.6310059770905628,-2.444522807384773e-05,-0.01122201656610482,0.01320676332398535,1.076496648340483e-07,0.00573125914016617,0.9923367585849542,-0.0002631257560432145
446,Earth (399),2456964.702586805,A.D. 2014-Nov-03 04:51:43.5000,0.7545378828112187,0.6441162287873947,-2.428392619320943e-05,-0.01145058806552564,0.01301312474394625,2.093011412994993e-07,0.005729748302681772,0.9920751651836874,-0.0002599980880777617
447,Earth (399),2456965.702586805,A.D. 2014-Nov-04 04:51:43.5000,0.7429744097077756,0.6570310091657989,-2.403888482681554e-05,-0.01167580235376552,0.01281583276686351,2.742747604265731e-07,0.005728256564912809,0.9918168787956343,-0.0002565219826096887
448,Earth (399),2456966.702586805,A.D. 2014-Nov-05 04:51:43.5000,0.731187382002041,0.6697466951574514,-2.374881744379701e-05,-0.01189770474559489,0.01261494210710948,2.990415926747667e-07,0.005726785742566157,0.991562213800694,-0.0002527686135465195
449,Earth (399),2456967.702586805,A.D. 2014-Nov-06 04:51:43.5000,0.7191800908587475,0.6822597007374249,-2.345428574435976e-05,-0.01211633456805676,0.01241047251129833,2.834685782805385e-07,0.005725337195250155,0.9913114056077538,-0.0002488232650354072
450,Earth (399),2456968.702586805,A.D. 2014-Nov-07 04:51:43.5000,0.706955796559999,0.694566444133472,-2.319430044840629e-05,-0.01233171236221012,0.01220241413107942,2.307246437203711e-07,0.005723911773011857,0.9910646013978976,-0.0002447753134523251
451,Earth (399),2456969.702586805,A.D. 2014-Nov-08 04:51:43.5000,0.6945177521554858,0.7066633231644768,-2.300330796363538e-05,-0.0125438310558778,0.01199073803627113,1.466203128385769e-07,0.005722509823313571,0.9908218613323602,-0.0002407078135038498
452,Earth (399),2456970.702586805,A.D. 2014-Nov-09 04:51:43.5000,0.6818692329913034,0.7185467024420761,-2.290904245537801e-05,-0.01275265319354912,0.01177540882257178,3.858547753831488e-08,0.005721131252274043,0.9905831691561057,-0.0002366895385541914
453,Earth (399),2456971.702586805,A.D. 2014-Nov-10 04:51:43.5000,0.6690135659954799,0.7302129127275355,-2.29314496113967e-05,-0.01295811395628826,0.01155639578283085,-8.539835545794607e-08,0.005719775620220152,0.9903484487420936,-0.0002327712024930029
454,Earth (399),2456972.702586805,A.D. 2014-Nov-11 04:51:43.5000,0.6559541539037305,0.7416582596785432,-2.308258285571307e-05,-0.0131601278113246,0.01133368027248419,-2.176407104613792e-07,0.005718442246636403,0.990117582262718,-0.0002289858458597177
455,Earth (399),2456973.702586805,A.D. 2014-Nov-12 04:51:43.5000,0.6426944921611842,0.7528790377650815,-2.33671704056762e-05,-0.01335859608657093,0.01110725873669399,-3.512334339686821e-07,0.005717130303869008,0.9898904264141675,-0.0002253520630115288
456,Earth (399),2456974.702586805,A.D. 2014-Nov-13 04:51:43.5000,0.6292381786959371,0.7638715453789321,-2.378350046010277e-05,-0.01355341339305186,0.01087714229340987,-4.802074873379953e-07,0.00571583888813424,0.9896668247111414,-0.000221878362171647
457,Earth (399),2456975.702586805,A.D. 2014-Nov-14 04:51:43.5000,0.6155889183128315,0.7746320984134129,-2.432433537591739e-05,-0.01374447187672716,0.01064335434272033,-5.994536203287516e-07,0.005714567065533529,0.9894466154541146,-0.0002185672766550283
458,Earth (399),2456976.702586805,A.D. 2014-Nov-15 04:51:43.5000,0.6017505240045813,0.7851570410549971,-2.497767744843097e-05,-0.01393166316215794,0.01040592758426768,-7.045235073552648e-07,0.00571331389713099,0.9892296360713779,-0.0002154184137028248
459,Earth (399),2456977.702586805,A.D. 2014-Nov-16 04:51:43.5000,0.5877269173340728,0.7954427537378808,-2.572731867858271e-05,-0.01411487835038705,0.01016490146396179,-7.914111099382106e-07,0.005712078450394301,0.989015725099965,-0.0002124300997017189
460,Earth (399),2456978.702586805,A.D. 2014-Nov-17 04:51:43.5000,0.5735221295591173,0.8054856590521333,-2.655319427305899e-05,-0.0142940066391479,0.009920320723382215,-8.563894965909288e-07,0.005710859805389281,0.9888047232582108,-0.0002095995540063833
461,Earth (399),2456979.702586805,A.D. 2014-Nov-18 04:51:43.5000,0.5591403045559884,0.8152822269399134,-2.743162477567195e-05,-0.01446893322126827,0.009672235482645388,-8.959594945671685e-07,0.005709657064086974,0.9885964750572207,-0.000206921655847856
462,Earth (399),2456980.702586805,A.D. 2014-Nov-19 04:51:43.5000,0.5445857038954419,0.8248289808518509,-2.833558115183349e-05,-0.01463953721928741,0.009420703102026983,-9.069529138018156e-07,0.005708469370481224,0.9883908322841234,-0.0002043864738713563
463,Earth (399),2456981.702586805,A.D. 2014-Nov-20 04:51:43.5000,0.5298627135935152,0.8341225066675294,-2.923514196951088e-05,-0.01480569056588981,0.009165791819214394,-8.868155733010284e-07,0.005707295947755917,0.9881876604373786,-0.0002019759141881174
464,Earth (399),2456982.702586805,A.D. 2014-Nov-21 04:51:43.5000,0.5149758510836965,0.8431594659861891,-3.009832193341153e-05,-0.01496725885128266,0.00890758573440447,-8.340614859969939e-07,0.005706136155836546,0.9879868486915208,-0.0001996601568533113
465,Earth (399),2456983.702586805,A.D. 2014-Nov-22 04:51:43.5000,0.4999297699701218,0.8519366146701188,-3.089241575821116e-05,-0.01512410503005415,0.00864619010041606,-7.48832642381396e-07,0.005704989567700738,0.9877883231099176,-0.0001973949246424066
466,Earth (399),2456984.702586805,A.D. 2014-Nov-23 04:51:43.5000,0.4847292594780082,0.8604508261587552,-3.158590102317242e-05,-0.01527609629371067,0.00838173526073009,-6.334293171270387e-07,0.005703856056026475,0.9875920616474455,-0.0001951208417947953
467,Earth (399),2456985.702586805,A.D. 2014-Nov-24 04:51:43.5000,0.4693792357143947,0.8686991172568789,-3.215078093950798e-05,-0.0154231133457494,0.00811437737018652,-4.926280658853887e-07,0.005702735874918606,0.9873981083009946,-0.0001927658950889058
468,Earth (399),2456986.702586805,A.D. 2014-Nov-25 04:51:43.5000,0.4538847232229044,0.8766786724573631,-3.256506750760541e-05,-0.01556506013584471,0.007844294629365594,-3.336234330474533e-07,0.005701629717788476,0.9872065831310186,-0.0001902511612199085
469,Earth (399),2456987.702586805,A.D. 2014-Nov-26 04:51:43.5000,0.438250827636731,0.8843868622352862,-3.281498699941268e-05,-0.01570187151130261,0.007571679150546169,-1.655329416907626e-07,0.005700538734904149,0.9870176853002576,-0.0001874987822349466
470,Earth (399),2456988.702586805,A.D. 2014-Nov-27 04:51:43.5000,0.422482702620778,0.8918212516642644,-3.2896502612237e-05,-0.01583351674861642,0.007296726113437459,1.447466478392172e-09,0.005699464502843306,0.9868316877846759,-0.0001844402999116418
471,Earth (399),2456989.702586805,A.D. 2014-Nov-28 04:51:43.5000,0.4065855156674709,0.898979597856017,-3.281589748258421e-05,-0.01595999834941382,0.007019622670270868,1.570411982404243e-07,0.005698408949474517,0.9866489243843691,-0.0001810234567399003
472,Earth (399),2456990.702586805,A.D. 2014-Nov-29 04:51:43.5000,0.3905644171465213,0.905859837097369,-3.258937192953058e-05,-0.01608134697380953,0.006740538704767854,2.91834738331308e-07,0.005697374246908954,0.9864697711887277,-0.0001772164026956702
473,Earth (399),2456991.702586805,A.D. 2014-Nov-30 04:51:43.5000,0.3744245156887478,0.9124600641387103,-3.224178312680106e-05,-0.0161976141131003,0.0064596204415176,3.98035624244061e-07,0.00569636268785855,0.986294625168517,-0.0001730093074735703
474,Earth (399),2456992.702586805,A.D. 2014-Dec-01 04:51:43.5000,0.3581708614183834,0.9187785065279173,-3.1804737910815e-05,-0.01630886390238355,0.006176986863853787,4.700085200704943e-07,0.005695376558693998,0.9861238821965516,-0.0001684140147141722
475,Earth (399),2456993.702586805,A.D. 2014-Dec-02 04:51:43.5000,0.3418084374651113,0.9248134965764752,-3.131425364110036e-05,-0.01641516482020342,0.005892728487766607,5.046072977523021e-07,0.00569441801855667,0.9859579161165701,-0.0001634623688756925
476,Earth (399),2456994.702586805,A.D. 2014-Dec-03 04:51:43.5000,0.3253421597120168,0.9305634431520958,-3.080818147195707e-05,-0.01651658154914371,0.005606908229826926,5.013182715139181e-07,0.005693488991287331,0.9857970600312762,-0.0001582034540783181
477,Earth (399),2456995.702586805,A.D. 2014-Dec-04 04:51:43.5000,0.3087768844901365,0.9360268054136497,-3.032358599238146e-05,-0.01661316729983771,0.005319564456180199,4.621994746320517e-07,0.005692591076633609,0.9856415909283849,-0.0001526996543649617
478,Earth (399),2456996.702586805,A.D. 2014-Dec-05 04:51:43.5000,0.2921174234449958,0.9412020707482713,-2.989429996021475e-05,-0.01670495729601383,0.005030716334021505,3.915875641454582e-07,0.005691725487793403,0.9854917188666,-0.0001470214940161255
479,Earth (399),2456997.702586805,A.D. 2014-Dec-06 04:51:43.5000,0.2753685639149142,0.9460877391015913,-2.954888984653415e-05,-0.01679196444156959,0.004740371153258653,2.955744788516741e-07,0.005690893021478913,0.985347581792364,-0.0001412416471121602
480,Earth (399),2456998.702586805,A.D. 2014-Dec-07 04:51:43.5000,0.2585350921681594,0.9506823152110562,-2.930923496236733e-05,-0.01687417803553851,0.004448532585355977,1.813205343338056e-07,0.005690094062897407,0.9852092464022474,-0.0001354290187018046
481,Earth (399),2456999.702586805,A.D. 2014-Dec-08 04:51:43.5000,0.2416218162918898,0.9549843089462111,-2.918982438998679e-05,-0.01695156570607071,0.004155208377605399,5.632958984947158e-08,0.005689328622007975,0.9850767144206131,-0.0001296440101078664
