r (AU),total_fragment_number
1.1066606660666065131692903e0,1.6791068203850711973402063e32
1.1071107110711069232422687e0,1.6801834858927255544669608e32
1.1075607560756075553598521e0,1.6812603952793130578563079e32
1.1080108010801079654328305e0,1.6823375484969348630234159e32
1.1084608460846085975504138e0,1.6834149454977198676571573e32
1.1089108910891090076233922e0,1.6844925862338175058607059e32
1.1093609360936094176963707e0,1.6855704706574197257177175e32
1.1098109810981098277693491e0,1.6866485987207382911502086e32
1.1102610261026102378423275e0,1.6877269703760127082539002e32
1.1107110711071106479153059e0,1.6888055855755159899057408e32
1.1111611161116110579882843e0,1.6898844442715449279887116e32
1.1116111611161114680612627e0,1.6909635464164276594392002e32
1.1120612061206118781342411e0,1.6920428919625229456710604e32
1.1125112511251125102518245e0,1.6931224808622122462402679e32
1.1129612961296129203248029e0,1.6942023130679090863321453e32
1.1134113411341133303977813e0,1.6952823885320561744576005e32
1.1138613861386139625153646e0,1.6963627072071207187095143e32
1.1143114311431143725883430e0,1.6974432690456030736740251e32
1.1147614761476147826613214e0,1.6985240740000266523673633e32
1.1152115211521151927342999e0,1.6996051220229440511313445e32
1.1156615661566156028072783e0,1.7006864130669442553927739e32
1.1161116111611160128802567e0,1.7017679470846364267047868e32
1.1165616561656164229532351e0,1.7028497240286545864904621e32
1.1170117011701168330262135e0,1.7039317438516720275616289e32
1.1174617461746174651437968e0,1.7050140065063786159767453e32
1.1179117911791178752167752e0,1.7060965119455052906228710e32
1.1183618361836182852897537e0,1.7071792601217941593141415e32
1.1188118811881189174073370e0,1.7082622509880312849970555e32
1.1192619261926193274803154e0,1.7093454844970218258805317e32
1.1197119711971197375532938e0,1.7104289606016012043629846e32
1.1201620162016201476262722e0,1.7115126792546333055924741e32
1.1206120612061205576992506e0,1.7125966404090115583306152e32
1.1210621062106209677722291e0,1.7136808440176520894811450e32
1.1215121512151213778452075e0,1.7147652900335041724410583e32
1.1219621962196217879181859e0,1.7158499784095423007652627e32
1.1224122412241224200357692e0,1.7169349090987705116222217e32
1.1228622862286228301087476e0,1.7180200820542155403225206e32
1.1233123312331232401817260e0,1.7191054972289387098218831e32
1.1237623762376238722993094e0,1.7201911545760265632339459e32
1.1242124212421242823722878e0,1.7212770540485923049821399e32
1.1246624662466246924452662e0,1.7223631955997765213756303e32
1.1251125112511251025182446e0,1.7234495791827489820491678e32
1.1255625562556255125912230e0,1.7245362047507086399630884e32
1.1260126012601259226642014e0,1.7256230722568753447799991e32
1.1264626462646263327371798e0,1.7267101816545060558234364e32
1.1269126912691267428101582e0,1.7277975328968786291192079e32
1.1273627362736273749277416e0,1.7288851259372975820029150e32
1.1278127812781277850007200e0,1.7299729607290994974395063e32
1.1282628262826281950736984e0,1.7310610372256483402796646e32
1.1287128712871288271912817e0,1.7321493553803307735161946e32
1.1291629162916292372642602e0,1.7332379151465644449073376e32
1.1296129612961296473372386e0,1.7343267164777907812173670e32
1.1300630063006300574102170e0,1.7354157593274861571436650e32
1.1305130513051304674831954e0,1.7365050436491478440858845e32
1.1309630963096308775561738e0,1.7375945693963022967692640e32
1.1314131413141312876291522e0,1.7386843365224997489250742e32
1.1318631863186316977021306e0,1.7397743449813261027936350e32
1.1323132313231323298197140e0,1.7408645947263885176055071e32
1.1327632763276327398926924e0,1.7419550857113179315972839e32
1.1332133213321331499656708e0,1.7430458178897795103627268e32
1.1336633663366337820832541e0,1.7441367912154632793655403e32
1.1341134113411341921562325e0,1.7452280056420855650912527e32
1.1345634563456346022292109e0,1.7463194611233871936073653e32
1.1350135013501350123021894e0,1.7474111576131453800663682e32
1.1354635463546354223751678e0,1.7485030950651503099876789e32
1.1359135913591358324481462e0,1.7495952734332296388396142e32
1.1363636363636362425211246e0,1.7506876926712394848401359e32
1.1368136813681366525941030e0,1.7517803527330547011816559e32
1.1372637263726372847116863e0,1.7528732535725807655340520e32
1.1377137713771376947846647e0,1.7539663951437483757251153e32
1.1381638163816381048576432e0,1.7550597774005228172277754e32
1.1386138613861387369752265e0,1.7561534002968852281856497e32
1.1390639063906391470482049e0,1.7572472637868506138115539e32
1.1395139513951395571211833e0,1.7583413678244581186123063e32
1.1399639963996399671941617e0,1.7594357123637775115721911e32
1.1404140414041403772671401e0,1.7605302973588976569379127e32
1.1408640864086407873401185e0,1.7616251227639438080411648e32
1.1413141314131411974130970e0,1.7627201885330574311722993e32
1.1417641764176416074860754e0,1.7638154946204167419946279e32
1.1422142214221422396036587e0,1.7649110409802179705699713e32
1.1426642664266426496766371e0,1.7660068275666908537413781e32
1.1431143114311430597496155e0,1.7671028543340878264940188e32
1.1435643564356436918671989e0,1.7681991212366901468506792e32
1.1440144014401441019401773e0,1.7692956282287996092484456e32
1.1444644464446445120131557e0,1.7703923752647558383612745e32
1.1449144914491449220861341e0,1.7714893622989132306699000e32
1.1453645364536453321591125e0,1.7725865892856625717400455e32
1.1458145814581457422320909e0,1.7736840561794123012479736e32
1.1462646264626461523050693e0,1.7747817629346004024835025e32
1.1467146714671465623780477e0,1.7758797095056976449417375e32
1.1471647164716469724510262e0,1.7769778958471892096365916e32
1.1476147614761476045686095e0,1.7780763219135970269549374e32
1.1480648064806480146415879e0,1.7791749876594653651377987e32
1.1485148514851486467591712e0,1.7802738930393637125841131e32
1.1489648964896490568321497e0,1.7813730380078871381387014e32
1.1494149414941494669051281e0,1.7824724225196642174276120e32
1.1498649864986498769781065e0,1.7835720465293364964438203e32
1.1503150315031502870510849e0,1.7846719099915840719931118e32
1.1507650765076506971240633e0,1.7857720128611068567196327e32
1.1512151215121511071970417e0,1.7868723550926317848652932e32
1.1516651665166515172700201e0,1.7879729366409189371652609e32
1.1521152115211519273429985e0,1.7890737574607402838577199e32
1.1525652565256525594605819e0,1.7901748175069063459936643e32
1.1530153015301529695335603e0,1.7912761167342449384466576e32
1.1534653465346536016511436e0,1.7923776550976202651752522e32
1.1539153915391540117241220e0,1.7934794325519134636725996e32
1.1543654365436544217971004e0,1.7945814490520287298619434e32
1.1548154815481548318700789e0,1.7956837045529134942229498e32
1.1552655265526552419430573e0,1.7967861990095187901149871e32
1.1557155715571556520160357e0,1.7978889323768414074696375e32
1.1561656165616560620890141e0,1.7989919046098846214019468e32
1.1566156615661564721619925e0,1.8000951156636967430232344e32
1.1570657065706568822349709e0,1.8011985654933376126598658e32
1.1575157515751575143525542e0,1.8023022540538998568434937e32
1.1579657965796579244255327e0,1.8034061813005009619757139e32
1.1584158415841583344985111e0,1.8045103471882814728882145e32
1.1588658865886589666160944e0,1.8056147516724150809059407e32
1.1593159315931593766890728e0,1.8067193947080877271448246e32
1.1597659765976597867620512e0,1.8078242762505217418057870e32
1.1602160216021601968350296e0,1.8089293962549653958236026e32
1.1606660666066606069080080e0,1.8100347546766849745315557e32
1.1611161116111610169809865e0,1.8111403514709820714840089e32
1.1615661566156614270539649e0,1.8122461865931716108902220e32
1.1620162016201618371269433e0,1.8133522599986059869083544e32
1.1624662466246624692445266e0,1.8144585716426566889589857e32
1.1629162916291628793175050e0,1.8155651214807254706521913e32
1.1633663366336632893904834e0,1.8166719094682292176927947e32
1.1638163816381639215080668e0,1.8177789355606251680382805e32
1.1642664266426643315810452e0,1.8188861997133810079972688e32
1.1647164716471647416540236e0,1.8199937018820015335393094e32
1.1651665166516651517270020e0,1.8211014420220077535926104e32
1.1656165616561655617999804e0,1.8222094200889574264583395e32
1.1660666066606659718729588e0,1.8233176360384201999406804e32
1.1665166516651663819459372e0,1.8244260898260006697769254e32
1.1669666966696667920189157e0,1.8255347814073239681186675e32
1.1674167416741674241364990e0,1.8266437107380454913069957e32
1.1678667866786678342094774e0,1.8277528777738386500815084e32
1.1683168316831682442824558e0,1.8288622824704082002352106e32
1.1687668766876688764000392e0,1.8299719247834812354152588e32
1.1692169216921692864730176e0,1.8310818046688086282748425e32
1.1696669666966696965459960e0,1.8321919220821700745047658e32
1.1701170117011701066189744e0,1.8333022769793676076499851e32
1.1705670567056705166919528e0,1.8344128693162313637171312e32
1.1710171017101709267649312e0,1.8355236990486112945511954e32
1.1714671467146713368379096e0,1.8366347661323894176265161e32
1.1719171917191717469108880e0,1.8377460705234672059678217e32
1.1723672367236723790284714e0,1.8388576121777677498780520e32
1.1728172817281727891014498e0,1.8399693910512526904729573e32
1.1732673267326731991744282e0,1.8410814070998959186592740e32
1.1737173717371738312920115e0,1.8421936602796990675174435e32
1.1741674167416742413649899e0,1.8433061505466922328775519e32
1.1746174617461746514379684e0,1.8444188778569282087118073e32
1.1750675067506750615109468e0,1.8455318421664835679984505e32
1.1755175517551754715839252e0,1.8466450434314575818578438e32
1.1759675967596758816569036e0,1.8477584816079848296314287e32
1.1764176417641762917298820e0,1.8488721566522125007396028e32
1.1768676867686767018028604e0,1.8499860685203148062005282e32
1.1773177317731773339204437e0,1.8511002171684991035256244e32
1.1777677767776777439934222e0,1.8522146025529878823210589e32
1.1782178217821781540664006e0,1.8533292246300328155185844e32
1.1786678667866787861839839e0,1.8544440833559086344800460e32
1.1791179117911791962569623e0,1.8555591786869149304372316e32
1.1795679567956796063299407e0,1.8566745105793833602512761e32
1.1800180018001800164029191e0,1.8577900789896513453908376e32
1.1804680468046804264758975e0,1.8589058838741017036088178e32
1.1809180918091808365488760e0,1.8600219251891280612972242e32
1.1813681368136812466218544e0,1.8611382028911543090375605e32
1.1818181818181816566948328e0,1.8622547169366309987211239e32
1.1822682268226822888124161e0,1.8633714672820288583655427e32
1.1827182718271826988853945e0,1.8644884538838420347065072e32
1.1831683168316831089583729e0,1.8656056766985920563654424e32
1.1836183618361837410759563e0,1.8667231356828245912577758e32
1.1840684068406841511489347e0,1.8678408307931108877448184e32
1.1845184518451845612219131e0,1.8689587619860405688743609e32
1.1849684968496849712948915e0,1.8700769292182346027476005e32
1.1854185418541853813678699e0,1.8711953324463352144559756e32
1.1858685868586857914408483e0,1.8723139716270109301127484e32
1.1863186318631862015138267e0,1.8734328467169500916695416e32
1.1867686768676866115868052e0,1.8745519576728666215238612e32
1.1872187218721872437043885e0,1.8756713044515086694303815e32
1.1876687668766876537773669e0,1.8767908870096276277355082e32
1.1881188118811880638503453e0,1.8779107053040220865097421e32
1.1885688568856886959679287e0,1.8790307592915003635987789e32
1.1890189018901891060409071e0,1.8801510489288952764302874e32
1.1894689468946895161138855e0,1.8812715741730717080612831e32
1.1899189918991899261868639e0,1.8823923349809147176751123e32
1.1903690369036903362598423e0,1.8835133313093259377017498e32
1.1908190819081907463328207e0,1.8846345631152444705200703e32
1.1912691269126911564057991e0,1.8857560303556259917555771e32
1.1917191719171915664787775e0,1.8868777329874488751758957e32
1.1921692169216919765517559e0,1.8879996709677181558584453e32
1.1926192619261926086693393e0,1.8891218442534648096144989e32
1.1930693069306930187423177e0,1.8902442528017342237741371e32
1.1935193519351936508599010e0,1.8913668965696157407998037e32
1.1939693969396940609328794e0,1.8924897755141969017140914e32
1.1944194419441944710058578e0,1.8936128895926055997922543e32
1.1948694869486948810788363e0,1.8947362387619953087554297e32
1.1953195319531952911518147e0,1.8958598229795263477961889e32
1.1957695769576957012247931e0,1.8969836422024051529672871e32
1.1962196219621961112977715e0,1.8981076963878471675207345e32
1.1966696669666965213707499e0,1.8992319854930919740025438e32
1.1971197119711969314437283e0,1.9003565094754112205880748e32
1.1975697569756975635613117e0,1.9014812682920945698511966e32
1.1980198019801979736342901e0,1.9026062619004551030838407e32
1.1984698469846986057518734e0,1.9037314902578307614478817e32
1.1989198919891990158248518e0,1.9048569533215771402157334e32
1.1993699369936994258978302e0,1.9059826510490923486402922e32
1.1998199819981998359708086e0,1.9071085833977741356864839e32
1.2002700270027002460437870e0,1.9082347503250595217079854e32
1.2007200720072006561167655e0,1.9093611517884035414569830e32
1.2011701170117010661897439e0,1.9104877877452832072518442e32
1.2016201620162014762627223e0,1.9116146581532047147365224e32
1.2020702070207018863357007e0,1.9127417629696926342414503e32
1.2025202520252025184532840e0,1.9138691021522956753910633e32
1.2029702970297029285262624e0,1.9149966756585931722872633e32
1.2034203420342033385992409e0,1.9161244834461763485349680e32
1.2038703870387039707168242e0,1.9172525254726616478970086e32
1.2043204320432043807898026e0,1.9183808016957022635091756e32
1.2047704770477047908627810e0,1.9195093120729564325388422e32
1.2052205220522052009357594e0,1.9206380565621191415263409e32
1.2056705670567056110087378e0,1.9217670351209015899706628e32
1.2061206120612060210817162e0,1.9228962477070416386805929e32
1.2065706570657064311546947e0,1.9240256942782966040153065e32
1.2070207020702068412276731e0,1.9251553747924551473873854e32
1.2074707470747074733452564e0,1.9262852892073210623041595e32
1.2079207920792078834182348e0,1.9274154374807251638707227e32
1.2083708370837082934912132e0,1.9285458195705177227425593e32
1.2088208820882089256087966e0,1.9296764354345745900210370e32
1.2092709270927093356817750e0,1.9308072850308008001331088e32
1.2097209720972097457547534e0,1.9319383683171085932651317e32
1.2101710171017101558277318e0,1.9330696852514545250237957e32
1.2106210621062105659007102e0,1.9342012357918001950473738e32
1.2110711071107109759736886e0,1.9353330198961399891794260e32
1.2115211521152113860466670e0,1.9364650375224866679499921e32
1.2119711971197117961196454e0,1.9375972886288778517590550e32
1.2124212421242124282372288e0,1.9387297731733774620284214e32
1.2128712871287128383102072e0,1.9398624911140652728505863e32
1.2133213321332132483831856e0,1.9409954424090498813556599e32
1.2137713771377138805007689e0,1.9421286270164615019519639e32
1.2142214221422142905737473e0,1.9432620448944512457500907e32
1.2146714671467147006467258e0,1.9443956960011947234426060e32
1.2151215121512151107197042e0,1.9455295802948895232882567e32
1.2155715571557155207926826e0,1.9466636977337573728397926e32
1.2160216021602159308656610e0,1.9477980482760423375041153e32
